state,county,station,year,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,plant_acres,harvest_acres,yield_acres,bales
TX,Bell,USC00410665,2003,829,1029,1472,2032,2543,2725,2891,2930,2463,2126,1621,1072,2800,2700,408.888888889,2300
TX,Bell,USC00410665,2004,1113,909,1821,1959,2355,2634,2804,2803,2561,2283,1538,1039,3400,3300,683.636363636,4700
TX,Bell,USC00410665,2005,1143,1197,1472,1934,2271,2770,2917,2883,2836,2052,1714,928,4200,4200,674.285714286,5900
TX,Bell,USC00410665,2006,1352,1114,1738,2246,2445,2712,2935,3059,2551,2024,1574,1098,5000,5000,499.2,5200
TX,Bell,USC00410665,2007,713,1037,1838,1726,2308,2658,2722,2899,2638,2141,1614,1088,2200,2000,744,3100
TX,Bell,USC00410665,2008,859,1266,1541,1934,2431,2937,2962,2933,2497,1989,1557,984,2000,1900,454.736842105,1800
TX,Bell,USC00410665,2010,772,682,1354,1940,2452,2823,2875,3058,2643,2088,1560,1041,4500,4500,789.333333333,7400
TX,Bell,USC00410665,2011,813,1141,1716,2264,2383,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9200,7500,268.8,4200
TX,Bexar,USC00417947,2003,1002,1241,1692,2154,2672,2759,2791,2874,2474,2106,1728,1178,1000,1000,1008,2100
TX,Bexar,USC00417947,2004,1261,1145,1924,1955,2415,2614,2777,2817,2645,2445,1652,1107,1300,1300,1218.46153846,3300
TX,Bexar,USC00417947,2005,1385,1398,1681,2001,2382,2769,2934,2927,2887,2141,1819,1136,2500,2500,1190.4,6200
TX,Bexar,USC00417947,2006,1425,1260,1982,2452,2555,2794,2915,3064,2571,2185,1720,1197,2500,2400,1200,6000
TX,Bexar,USC00417947,2008,1056,1545,1759,2095,2590,2987,2833,2831,2530,2099,1689,1190,1900,1900,909.473684211,3600
TX,Bexar,USC00417947,2009,1177,1653,1823,2049,2615,2970,3117,3087,2522,2049,1558,872,800,700,1234.28571429,1800
TX,Bexar,USC00417947,2010,995,927,1525,2016,2504,2839,2859,3016,2644,2106,1657,1194,1200,1200,1120,2800
TX,Borden,USC00413411,2008,633,1103,1370,1805,2319,2845,2687,2616,2121,1672,1223,782,32000,17800,366.741573034,13600
TX,Borden,USC00413411,2009,785,1212,1431,1838,2169,2725,2777,2782,2227,1626,1265,451,33600,17600,406.363636364,14900
TX,Borden,USC00413411,2010,547,499,1241,1744,2142,2742,2577,2830,2422,1861,1211,948,35000,34600,527.167630058,38000
TX,Bosque,USC00419715,1972,766,1044,1723,2068,2250,2741,2740,2838,2699,1929,990,624,5700,4600,62.6086956522,600
TX,Bosque,USC00419715,1973,533,850,1574,1596,2198,2520,2803,2759,2510,2046,1616,960,4050,3700,123.243243243,950
TX,Bosque,USC00419715,1974,663,1070,1744,1925,2464,2648,2921,2760,2099,1983,1274,815,2150,1400,96,280
TX,Bosque,USC00419715,1975,940,846,1269,1737,2226,2629,2785,2867,2379,1914,1408,885,650,600,160,200
TX,Bosque,USC00419715,1976,735,1392,1562,1817,2001,2537,2578,2733,2384,1494,940,730,850,700,120,175
TX,Bosque,USC00419715,1977,273,1074,1461,1834,2341,2780,2983,2914,2816,2028,1464,962,2550,2550,154.352941176,820
TX,Bosque,USC00419715,1978,265,418,1244,1992,2333,2747,3059,2877,2557,1998,1462,807,1600,1600,126,420
TX,Bosque,USC00419715,1979,259,663,1483,1804,2039,2572,2812,2675,2378,2088,1133,900,1350,1350,312.888888889,880
TX,Bosque,USC00419715,1980,801,843,1269,1690,2324,2882,3082,2998,2629,1862,1276,986,1000,900,144,270
TX,Bosque,USC00419715,1981,816,1013,1345,2081,2228,2622,2867,2809,2394,1976,1454,889,1100,1000,182.4,380
TX,Bowie,USC00412352,1972,727,926,1456,1891,2138,2612,2664,2699,2532,1787,859,537,7200,6900,313.043478261,4500
TX,Bowie,USC00412352,1973,512,795,1484,1596,2087,2495,2718,2599,2389,1958,1453,746,5500,3900,276.923076923,2250
TX,Bowie,USC00412352,1974,670,1016,1641,1810,2356,2376,2753,2588,1984,1801,1172,714,5300,1400,428.571428571,1250
TX,Bowie,USC00412352,1975,881,828,1113,1743,2233,2518,2712,2674,2153,1863,1215,796,625,480,450,450
TX,Bowie,USC00412352,1976,683,1328,1442,1829,1924,2392,2622,2571,2222,1411,830,662,600,430,368.372093023,330
TX,Bowie,USC00412352,1978,105,270,1069,1894,2214,2620,2950,2832,2507,1787,1394,729,2000,1800,240,900
TX,Bowie,USC00412352,1979,90,598,1346,1774,2057,2538,2683,2588,2231,1817,1003,840,1700,1600,420,1400
TX,Bowie,USC00412352,1980,751,663,1129,1682,2207,2713,2977,2895,2614,1650,1100,843,700,700,274.285714286,400
TX,Bowie,USC00412352,1984,398,939,1219,1698,2170,2588,2643,2628,2248,1888,1142,1262,2100,1900,502.736842105,1990
TX,Bowie,USC00412352,1985,332,640,1541,1885,2199,2535,2714,2775,2380,1951,1463,555,3500,3500,475.885714286,3470
TX,Bowie,USC00412352,1986,850,1150,1474,1886,2148,2601,2851,2687,2504,1746,1125,711,1900,1100,676.363636364,1550
TX,Bowie,USC00412352,1987,659,979,1246,1756,2351,2558,2701,2880,2358,1641,1239,831,2000,2000,624,2600
TX,Bowie,USC00412352,1988,459,906,1198,1745,2114,2560,2757,2765,2425,1643,1325,815,2100,1400,548.571428571,1600
TX,Bowie,USC00412352,1989,890,561,1285,1818,2209,2418,2608,2621,2159,1854,1384,362,1200,800,420,700
TX,Bowie,USC00412352,1990,1044,1197,1393,1741,2085,2691,2664,2722,2518,1705,1420,658,1100,200,240,100
TX,Bowie,USC00412352,1991,544,1052,1432,1874,2309,2599,2750,2617,2248,1861,976,937,1100,900,586.666666667,1100
TX,Bowie,USC00412352,1992,743,1146,1361,1720,2052,2386,2660,2459,2213,1807,1029,776,1500,500,384,400
TX,Bowie,USC00412352,1993,632,821,1174,1529,2023,2555,2848,2831,2306,1567,940,912,1400,600,400,500
TX,Brazoria,USC00410204,2001,974,1547,1439,2155,2401,2593,2759,2755,2468,1929,1791,1386,7700,7700,691.948051948,11100
TX,Brazoria,USC00410204,2002,1262,1124,1665,2216,2390,2599,2735,2741,2532,2124,1481,1234,5800,5700,673.684210526,8000
TX,Brazoria,USC00410204,2003,993,1215,1597,2034,2574,2665,2690,2774,2440,2087,1863,1175,4300,3900,553.846153846,4500
TX,Brazoria,USC00410204,2004,1308,1149,1933,2015,2341,2638,2761,2738,2704,2422,1708,1180,4200,3800,732.631578947,5800
TX,Brazoria,USC00410204,2005,1352,1428,1621,1904,2300,2703,2803,2828,2785,2096,1801,1171,7700,7700,492.467532468,7900
TX,Brazoria,USC00410204,2006,1417,1246,1894,2213,2356,2634,2667,2799,2554,2144,1710,1199,7200,7200,906.666666667,13600
TX,Brazoria,USC00410204,2008,1128,1496,1727,2025,2470,2734,2733,2732,2469,1984,1714,1361,4700,4700,592.340425532,5800
TX,Brazos,USW00003904,1972,1126,1296,1841,2197,2344,2733,2792,2819,2728,2102,1156,845,10500,9200,696.52173913,13350
TX,Brazos,USW00003904,1973,742,1020,1718,1704,2289,2618,2854,2744,2601,2184,1879,1120,11200,10600,416.603773585,9200
TX,Brazos,USW00003904,1974,971,1307,1946,2013,2510,2668,2893,2738,2272,2091,1436,1064,11400,11000,440.727272727,10100
TX,Brazos,USW00003904,1975,1226,1094,1487,1944,2351,2676,2746,2767,2415,2110,1574,1142,3300,3300,596.363636364,4100
TX,Brazos,USW00003904,1976,990,1630,1663,2014,2167,2624,2707,2800,2516,1591,1091,917,11200,10000,628.8,13100
TX,Brazos,USW00003904,1977,533,1229,1629,1931,2447,2769,2939,2998,2786,2214,1690,1192,18300,18300,482.62295082,18400
TX,Brazos,USW00003904,1978,492,753,1494,2112,2554,2842,3058,3028,2692,2135,1689,994,14800,14400,476.666666667,14300
TX,Brazos,USW00003904,1979,488,935,1641,1939,2178,2665,2808,2765,2462,2160,1283,1103,15900,15900,710.943396226,23550
TX,Brazos,USW00003904,1980,1109,1064,1470,1799,2361,2876,3106,3045,2794,1921,1371,1188,17100,17000,460.235294118,16300
TX,Brazos,USW00003904,1981,999,1184,1515,2242,2315,2757,2885,2945,2545,2136,1689,1135,15200,14900,595.973154362,18500
TX,Brazos,USW00003904,1982,1080,1162,1885,1980,2395,2792,2955,3026,2672,2068,1485,1162,12000,11800,752.542372881,18500
TX,Brazos,USW00003904,1983,843,1042,1377,1759,2248,2596,2779,2844,2580,2208,1707,633,7700,7700,729.350649351,11700
TX,Brazos,USW00003904,1984,786,1267,1700,2072,2527,2731,2880,2907,2554,2262,1524,1619,11600,11400,781.473684211,18560
TX,Brazos,USW00003904,1985,688,985,1838,2097,2407,2769,2878,3051,2687,2203,1782,907,11100,10700,771.588785047,17200
TX,Brazos,USW00003904,1986,1184,1402,1702,2173,2354,2793,2979,2864,2801,2079,1655,1098,10300,10300,876.116504854,18800
TX,Brazos,USW00003904,1987,1068,1345,1498,1976,2483,2723,2869,3028,2624,2107,1596,1188,10800,10500,964.571428571,21100
TX,Brazos,USW00003904,1988,886,1167,1586,1979,2331,2731,2948,3100,2738,2200,1790,1277,13000,13000,816,22100
TX,Brazos,USW00003904,1989,1326,963,1591,2057,2552,2668,2836,2824,2549,2165,1670,605,11000,10800,911.111111111,20500
TX,Brazos,USW00003904,1990,1368,1463,1669,2039,2548,2963,2857,3004,2711,2070,1699,1054,12800,12800,787.5,21000
TX,Brazos,USW00003904,1991,823,1314,1686,2144,2452,2734,2908,2940,2540,2218,1343,1266,13300,13000,937.846153846,25400
TX,Brazos,USW00003904,1992,1002,1435,1733,1999,2264,2764,2919,2767,2749,2247,1348,1274,12700,12300,862.43902439,22100
TX,Brazos,USW00003904,1993,1035,1245,1543,1824,2274,2764,2936,3040,2709,2045,1299,1197,11900,11600,703.448275862,17000
TX,Brazos,USW00003904,1994,1092,1231,1635,2057,2388,2833,2972,2855,2522,2144,1769,1310,11600,11300,964.247787611,22700
TX,Brazos,USW00003904,1995,1125,1367,1621,1954,2455,2657,2929,2942,2711,2104,1520,1245,13600,13600,652.941176471,18500
TX,Brazos,USW00003904,1996,1054,1422,1354,1956,2738,2848,3049,2917,2628,2107,1611,1290,9800,8600,641.860465116,11500
TX,Brazos,USW00003904,1997,1010,1221,1734,1707,2293,2650,2943,2932,2729,2110,1307,976,5900,5900,805.423728814,9900
TX,Brazos,USW00003904,1998,1337,1236,1455,1875,2653,3062,3165,2978,2809,2202,1701,1125,4700,4400,840,7700
TX,Brazos,USW00003904,1999,1292,1656,1656,2155,2392,2772,2836,3072,2645,2083,1689,1156,6000,6000,944,11800
TX,Brazos,USW00003904,2000,1249,1602,1829,2025,2550,2754,3017,3054,2742,2245,1359,756,9000,8400,577.142857143,10100
TX,Brazos,USW00003904,2001,892,1401,1292,2194,2550,2795,3024,3033,2597,2025,1792,1219,7800,7500,710.4,11100
TX,Brazos,USW00003904,2002,1152,965,1541,2291,2492,2796,2847,2908,2679,2101,1400,1180,7800,7800,800,13000
TX,Brazos,USW00003904,2003,925,1069,1541,2124,2618,2750,2860,2957,2495,2146,1728,1144,9600,9400,919.14893617,18000
TX,Brazos,USW00003904,2004,1192,1026,1902,2045,2458,2681,2831,2795,2705,2499,1564,1139,9800,9200,1069.56521739,20500
TX,Brazos,USW00003904,2005,1254,1394,1575,1941,2382,2881,2935,2917,2942,2170,1760,1036,12500,12500,1025.28,26700
TX,Brazos,USW00003904,2006,1403,1171,1825,2281,2485,2766,2874,3001,2640,2140,1634,1217,14900,14900,995.436241611,30900
TX,Brazos,USW00003904,2007,839,1180,1852,1840,2411,2751,2768,2967,2754,2234,1677,1275,11600,11600,1200,29000
TX,Brazos,USW00003904,2009,1156,1579,1676,1983,2533,3000,3173,3089,2595,2077,1628,858,7400,5200,729.230769231,7900
TX,Brazos,USW00003904,2010,877,804,1448,2042,2629,2896,2951,3146,2741,2193,1610,1231,11100,11100,864.864864865,20000
TX,Brazos,USW00003904,2011,945,1186,1855,2367,2448,-9999,-9999,-9999,-9999,-9999,-9999,-9999,16300,12500,426.24,11100
TX,Briscoe,USC00418323,1991,171,796,1091,1592,2074,2408,2476,2442,1927,1588,547,479,42100,37400,323.422459893,25200
TX,Briscoe,USC00418323,1992,330,828,1122,1517,1790,2208,2512,2323,2164,1618,648,293,37700,11400,454.736842105,10800
TX,Briscoe,USC00418323,1993,152,334,857,1381,1846,2406,2665,2470,2082,1351,589,492,38900,37600,534.893617021,41900
TX,Briscoe,USC00418323,1994,344,286,1050,1382,1810,2641,2614,2505,2149,1563,911,584,40400,38900,387.455012853,31400
TX,Briscoe,USC00418323,1995,455,780,937,1345,1808,2267,2604,2492,2067,1497,1034,441,45800,38100,201.57480315,16000
TX,Briscoe,USC00418323,1996,306,680,722,1475,2325,2467,2539,2419,1955,1477,826,466,38600,33000,513.454545455,35300
TX,Briscoe,USC00418323,1997,233,483,1086,1080,1788,2213,2573,2447,2205,1468,708,257,39600,38600,425.284974093,34200
TX,Briscoe,USC00418323,1998,563,602,746,1301,2198,2588,2825,2488,2432,1504,839,207,39700,24200,589.090909091,29700
TX,Briscoe,USC00418323,1999,292,682,660,1215,1586,2329,2643,2687,2029,1503,1241,434,44200,24000,280,14000
TX,Briscoe,USC00418323,2000,524,883,1121,1498,2195,2245,2651,2677,2302,1613,583,100,51500,33100,311.782477341,21500
TX,Briscoe,USC00418323,2001,180,608,838,1653,1978,2562,2874,2599,2102,1586,1105,532,41000,39400,415.431472081,34100
TX,Briscoe,USC00418323,2002,441,459,740,1557,1957,2526,2549,2581,2130,1356,761,417,39300,27700,424.548736462,24500
TX,Briscoe,USC00418323,2003,441,371,1016,1632,2027,2216,2660,2658,2024,1722,929,551,34300,20100,394.029850746,16500
TX,Briscoe,USC00418323,2004,454,397,1250,1415,2130,2308,2439,2328,2098,1565,734,413,39700,17600,627.272727273,23000
TX,Briscoe,USC00418323,2005,477,641,842,1377,1859,2398,2576,2431,2344,1559,969,381,35800,26800,736.119402985,41100
TX,Briscoe,USC00418323,2006,663,539,1062,1739,2144,2542,2732,2536,1909,1499,971,376,41100,28000,665.142857143,38800
TX,Briscoe,USC00418323,2007,62,436,1218,1140,1819,2265,2413,2548,2192,1665,998,352,24900,23000,1022.60869565,49000
TX,Briscoe,USC00418323,2008,311,586,988,1386,1987,2603,2502,2428,1948,1499,964,426,29900,26500,729.962264151,40300
TX,Briscoe,USC00418323,2009,366,829,1108,1394,1890,2424,2580,2489,1957,1284,1067,84,28300,24500,852.244897959,43500
TX,Briscoe,USC00418323,2010,213,168,899,1454,1874,2624,2463,2577,2319,1631,895,523,35400,35200,762.272727273,55900
TX,Briscoe,USC00418323,2011,220,329,1122,1664,1861,-9999,-9999,-9999,-9999,-9999,-9999,-9999,58600,17200,499.534883721,17900
TX,Brooks,USC00413063,1979,1040,1358,1970,2330,2398,2704,2929,2904,2464,2339,1659,1400,600,600,336,420
TX,Brooks,USC00413063,1990,1612,1763,1959,2251,2695,3006,2852,2951,2684,2213,1938,1431,1900,300,320,200
TX,Brooks,USC00413063,1991,1180,1614,2079,2425,2624,2847,2831,2943,2516,2386,1518,1600,2400,2200,436.363636364,2000
TX,Brooks,USC00413063,1992,1239,1662,1924,2086,2313,2804,2892,2777,2701,2280,1705,1581,2500,2000,384,1600
TX,Brooks,USC00413063,1993,1300,1584,1808,2084,2362,2696,2867,2908,2692,2253,1544,1537,1900,1800,320,1200
TX,Brooks,USC00413063,1994,1446,1486,1933,2209,2520,2877,2980,2862,2571,2329,2150,1633,1300,1200,320,800
TX,Brooks,USC00413063,1995,1407,1667,1828,2223,2765,2762,2994,2861,2681,2236,1747,1543,2700,1500,288,900
TX,Brooks,USC00413063,1996,1324,1612,1651,2175,2808,2926,3044,2876,2733,2339,1938,1533,3900,900,640,1200
TX,Brooks,USC00413063,1997,1210,1542,2025,2012,2466,2835,3066,3091,2807,2203,1627,1338,1100,800,360,600
TX,Brooks,USC00413063,1998,1670,1598,1824,2188,2843,3199,3169,3060,2773,2372,1948,1449,1800,900,426.666666667,800
TX,Brooks,USC00413063,1999,1609,1943,2116,2553,2713,2899,2871,2952,2632,2179,1923,1525,1700,1400,617.142857143,1800
TX,Brooks,USC00413063,2001,1344,1785,1753,2539,2715,3016,3112,2935,2682,2275,1937,1543,1400,1100,436.363636364,1000
TX,Brown,USC00411138,1972,590,857,1605,2109,2195,2813,2850,2844,2694,1898,832,507,850,600,160,200
TX,Brown,USC00411138,1974,507,961,1683,1927,2464,2688,2894,2637,2014,1902,1160,685,930,650,66.4615384615,90
TX,Brown,USC00411138,1977,136,889,1290,1714,2344,2735,2901,2934,2801,2023,1394,1033,550,450,80,75
TX,Brown,USC00411138,1980,756,901,1263,1754,2236,2801,3039,2893,2492,1766,1040,976,900,400,108,90
TX,Brown,USC00411138,1999,978,1288,1378,1868,2264,2595,2800,2992,2532,1925,1560,915,1300,1000,240,500
TX,Brown,USC00411138,2000,1073,1371,1766,1914,2533,2566,2978,2990,2542,1953,1037,622,2300,500,288,300
TX,Brown,USC00411138,2001,639,1021,1099,1891,2266,2699,2966,2829,2325,1757,1478,940,2200,500,192,200
TX,Brown,USC00411138,2002,873,755,1232,2026,2360,2627,2653,2874,2411,1768,1087,833,1300,800,240,400
TX,Burleson,USC00418446,1972,1012,1097,1783,2118,2276,2647,2679,2701,2685,2007,1081,730,15100,12900,747.906976744,20100
TX,Burleson,USC00418446,1973,662,948,1683,1667,2205,2517,2808,2641,2526,2107,1797,1057,11600,10000,571.2,11900
TX,Burleson,USC00418446,1974,815,1211,1847,1898,2379,2567,2795,2671,2161,1986,1378,995,23500,11500,638.608695652,15300
TX,Burleson,USC00418446,1975,1138,1014,1448,1847,2322,2592,2708,2724,2320,1956,1507,1003,8800,7850,406.624203822,6650
TX,Burleson,USC00418446,1976,867,1493,1565,1903,2089,2514,2624,2767,2434,1534,1047,831,13900,13200,490.909090909,13500
TX,Burleson,USC00418446,1977,417,1131,1608,1868,2355,2722,2854,2925,2702,2099,1610,1087,20300,18900,441.904761905,17400
TX,Burleson,USC00418446,1978,369,549,1332,1977,2457,2562,2939,2866,2502,1945,1545,904,16200,15300,404.705882353,12900
TX,Burleson,USC00418446,1979,419,787,1590,1871,2115,2577,2746,2680,2340,2121,1201,981,11900,10700,771.588785047,17200
TX,Burleson,USC00418446,1980,1026,975,1368,1719,2282,2780,3024,2924,2718,1806,1315,1113,12600,12600,457.142857143,12000
TX,Burleson,USC00418446,1981,881,1093,1451,2116,2211,2651,2795,2836,2401,2060,1642,1087,11400,11100,614.054054054,14200
TX,Burleson,USC00418446,1982,871,912,1658,1821,2285,2673,2923,2930,2549,1899,1460,1053,9900,9500,752.842105263,14900
TX,Burleson,USC00418446,1983,787,1002,1374,1712,2180,2507,2759,2767,2422,2027,1610,513,7100,6800,797.647058824,11300
TX,Burleson,USC00418446,1984,616,1152,1576,2007,2347,2611,2832,2846,2442,2075,1460,1521,9600,9100,812.307692308,15400
TX,Burleson,USC00418446,1985,566,866,1759,1994,2331,2665,2830,2988,2623,2064,1662,821,9100,8900,830.561797753,15400
TX,Burleson,USC00418446,1986,1093,1320,1653,2071,2258,2685,2915,2810,2653,1925,1465,960,7700,6900,723.47826087,10400
TX,Burleson,USC00418446,1987,912,1179,1342,1818,2349,2588,2752,2947,2472,1925,1486,1058,8800,8300,751.807228916,13000
TX,Burleson,USC00418446,1988,686,1004,1512,1876,2195,2541,2872,2989,2652,2115,1704,1175,10500,10500,731.428571429,16000
TX,Burleson,USC00418446,1989,1195,910,1497,1915,2464,2604,2736,2663,2403,2009,1592,523,9800,9700,890.721649485,18000
TX,Burleson,USC00418446,1990,1250,1392,1620,1940,2424,2895,2785,2966,2616,1881,1643,939,12700,12300,839.024390244,21500
TX,Burleson,USC00418446,1991,717,1223,1663,2112,2408,2680,2801,2809,2368,2107,1207,1138,17100,16500,768,26400
TX,Burleson,USC00418446,1992,944,1333,1656,1899,2168,2638,2803,2641,2594,2072,1280,1128,16100,15800,768.607594937,25300
TX,Burleson,USC00418446,1993,920,1181,1462,1758,2184,2643,2854,2981,2614,1972,1186,1153,18200,17600,561.818181818,20600
TX,Burleson,USC00418446,1994,988,1097,1574,1960,2294,2801,2968,2752,2464,2049,1706,1214,16800,16100,778.136645963,26100
TX,Burleson,USC00418446,1995,1046,1308,1503,1837,2356,2537,2915,2893,2634,1985,1458,1154,22000,20400,632.941176471,26900
TX,Burleson,USC00418446,1996,915,1288,1272,1885,2662,2816,3051,2858,2479,2003,1571,1183,16500,15800,650.126582278,21400
TX,Burleson,USC00418446,1997,932,1145,1699,1700,2258,2684,2954,2841,2661,2033,1284,920,16000,15600,633.846153846,20600
TX,Burleson,USC00418446,1998,1237,1239,1460,1834,2579,3023,3132,2951,2733,2119,1670,1135,12900,10300,680.388349515,14600
TX,Burleson,USC00418446,1999,1205,1573,1670,2121,2430,2768,2856,3083,2624,1990,1738,1152,13100,12700,982.677165354,26000
TX,Burleson,USC00418446,2000,1248,1491,1878,1970,2569,2744,3043,3049,2665,2205,1351,755,15200,14400,616.666666667,18500
TX,Burleson,USC00418446,2001,835,1298,1264,2076,2450,2677,2944,2939,2468,1863,1687,1229,11100,11000,619.636363636,14200
TX,Burleson,USC00418446,2002,1121,966,1429,2188,2381,2601,2811,2839,2547,1986,1300,1088,6600,6200,1014.19354839,13100
TX,Burleson,USC00418446,2003,815,1036,1478,1998,2550,2681,2800,2935,2364,2056,1657,1059,10500,10200,861.176470588,18300
TX,Burleson,USC00418446,2004,1109,1015,1882,1966,2390,2646,2833,2762,2573,2408,1650,1108,12900,12700,1145.19685039,30300
TX,Burleson,USC00418446,2005,1218,1293,1577,1909,2370,2861,2933,2881,2845,2046,1722,899,13200,13200,1021.81818182,28100
TX,Burleson,USC00418446,2006,1292,1156,1796,2282,2471,2695,2777,3032,2563,2116,1592,1156,12700,12700,1028.03149606,27200
TX,Burleson,USC00418446,2007,819,1138,1868,1784,2391,2745,2743,2902,2694,2131,1649,1217,9400,9400,1225.53191489,24000
TX,Burleson,USC00418446,2008,910,1358,1619,1959,2410,2898,2930,2890,2432,1984,1593,1045,10900,10600,846.79245283,18700
TX,Burleson,USC00418446,2009,1014,1569,1697,1946,2488,2972,3143,3056,2518,1964,1585,762,9300,7900,850.632911392,14000
TX,Burleson,USC00418446,2010,825,765,1439,1991,2539,2838,2896,3103,2651,2083,1606,1149,12900,12700,850.393700787,22500
TX,Burleson,USC00418446,2011,959,1258,1818,2298,2428,-9999,-9999,-9999,-9999,-9999,-9999,-9999,17200,14500,721.655172414,21800
TX,Caldwell,USC00415429,1979,540,963,1698,2015,2173,2579,2770,2698,2396,2227,1310,1075,7100,7000,404.571428571,5900
TX,Caldwell,USC00415429,1980,1097,1076,1532,1802,2368,2822,2984,2838,2652,1899,1362,1190,7600,7300,243.287671233,3700
TX,Caldwell,USC00415429,1981,1007,1195,1548,2181,2235,2670,2757,2792,2418,2115,1676,1171,6400,5900,325.423728814,4000
TX,Caldwell,USC00415429,1982,1052,1039,1767,1999,2354,2712,2960,3004,2648,2019,1516,1129,5400,5100,404.705882353,4300
TX,Caldwell,USC00415429,1983,865,1109,1491,1849,2301,2585,2805,2901,2548,2141,1679,585,3900,3700,464.432432432,3580
TX,Caldwell,USC00415429,1984,757,1225,1723,2076,2449,2763,2927,2877,2567,2176,1535,1536,4800,4800,352,3520
TX,Caldwell,USC00415429,1985,630,979,1817,2082,2412,2706,2783,2972,2560,2173,1720,939,4500,4400,578.181818182,5300
TX,Caldwell,USC00415429,1986,1172,1415,1694,2146,2320,2711,2920,2869,2746,2011,1468,1008,4200,3500,342.857142857,2500
TX,Caldwell,USC00415429,1987,944,1232,1370,1819,2381,2606,2811,2953,2520,1992,1509,1126,4400,4400,316.363636364,2900
TX,Caldwell,USC00415429,1988,725,1036,1589,1893,2272,2635,2897,3013,2687,2189,1723,1156,5600,5600,488.571428571,5700
TX,Caldwell,USC00415429,1989,1222,1012,1556,1980,2538,2668,2877,2860,2531,2103,1613,509,4400,4300,446.511627907,4000
TX,Caldwell,USC00415429,1990,1259,1381,1588,1983,2512,2956,2805,2908,2624,1966,1728,995,7000,6900,452.173913043,6500
TX,Caldwell,USC00415429,1991,799,1277,1688,2110,2423,2727,2775,2894,2420,2192,1264,1200,8000,7800,332.307692308,5400
TX,Caldwell,USC00415429,1992,954,1397,1685,1916,2233,2677,2826,2680,2651,2104,1350,1180,6900,6800,360,5100
TX,Caldwell,USC00415429,1993,1070,1179,1522,1794,2152,2618,2856,2950,2637,2065,1158,1220,6800,6600,261.818181818,3600
TX,Caldwell,USC00415429,1994,1042,1157,1660,1933,2284,2788,2987,2817,2437,2161,1770,1207,6700,6400,210,2800
TX,Caldwell,USC00415429,1995,1067,1300,1564,1893,2408,2556,2908,2926,2601,2103,1479,1253,8000,7400,356.756756757,5500
TX,Caldwell,USC00415429,1996,1051,1400,1342,1998,2748,2830,3031,2887,2543,2091,1595,1203,5200,3100,185.806451613,1200
TX,Caldwell,USC00415429,1997,963,1157,1762,1696,2307,2614,2900,2908,2681,2086,1345,974,4100,4000,384,3200
TX,Caldwell,USC00415429,1998,1372,1311,1541,1874,2661,3026,3066,2753,2571,2150,1705,1163,2800,1800,293.333333333,1100
TX,Caldwell,USC00415429,1999,1321,1610,1672,2158,2420,2710,2779,2970,2600,2023,1700,1157,4200,3900,369.230769231,3000
TX,Caldwell,USC00415429,2000,1298,1610,1906,1853,2562,2697,2971,2949,2680,2165,1409,812,3300,3200,375,2500
TX,Caldwell,USC00415429,2001,912,1359,1317,2137,2426,2706,2964,2952,2465,1948,1705,1197,3300,3100,449.032258065,2900
TX,Caldwell,USC00415429,2002,1145,985,1451,2266,2420,2673,2710,2839,2521,2052,1329,1165,2400,2100,502.857142857,2200
TX,Caldwell,USC00415429,2003,989,1069,1564,2087,2623,2730,2761,2867,2455,2066,1758,1080,3000,2600,590.769230769,3200
TX,Caldwell,USC00415429,2004,1152,1037,1848,1938,2350,2627,2728,2784,2582,2420,1643,1062,5400,5300,588.679245283,6500
TX,Caldwell,USC00415429,2005,1324,1340,1580,1900,2354,2763,2887,2901,2827,2033,1740,1066,4900,4700,684.255319149,6700
TX,Caldwell,USC00415429,2006,1363,1160,1911,2393,2535,2754,2918,3039,2533,2108,1594,1176,6500,6300,464.761904762,6100
TX,Caldwell,USC00415429,2007,837,1231,1828,1747,2348,2674,2673,2808,2595,2144,1648,1230,5000,5000,672,7000
TX,Caldwell,USC00415429,2008,936,1482,1693,1981,2548,2958,2898,2881,2460,2064,1561,986,6100,5600,420,4900
TX,Caldwell,USC00415429,2009,1055,1536,1736,1997,2469,2895,2972,3004,2514,2000,1520,789,5600,1000,240,500
TX,Caldwell,USC00415429,2010,888,823,1428,1944,2511,2793,2826,2970,2612,1982,1466,1101,5800,5800,819.310344828,9900
TX,Caldwell,USC00415429,2011,890,1219,1741,2282,2418,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7400,6900,403.47826087,5800
TX,Calhoun,USC00417140,1974,1183,1419,1900,2034,2486,2452,2767,2760,2426,2226,1623,1272,7000,4600,246.260869565,2360
TX,Calhoun,USC00417140,1975,1210,1352,1696,2043,2474,2717,2871,2747,2470,2180,1662,1224,800,650,206.769230769,280
TX,Calhoun,USC00417140,1977,723,1285,1758,2082,2442,2684,2862,2892,2804,2323,1843,1451,1300,1100,408,935
TX,Calhoun,USC00417140,1978,815,872,1557,1992,2520,2806,2984,2923,2621,2212,1841,1312,600,550,139.636363636,160
TX,Calhoun,USC00417140,1980,1396,1264,1689,1946,2422,2927,3012,2868,2765,2097,1447,1359,500,500,230.4,240
TX,Calhoun,USC00417140,1990,1505,1555,1630,2058,2532,2927,2843,2914,2676,2104,1878,1485,3700,3600,840,6300
